match_guid,time,delta,actor_id,loc_x,loc_y,loc_z,rot_x,rot_y,rot_z,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0C52006011F129FCBC11E1A4AF19E2AD,381.97852,0.0336136,114,13.82,1198.94,1824.34,-0.11314818,-0.48211592,-0.49817628,80.96,-1886.54,33.0,56.49,346.9,-423.04
0C52006011F129FCBC11E1A4AF19E2AD,381.97852,0.0336136,102,974.4,4777.92,71.75,0.2743669,0.25440073,0.9178522,-2163.16,-682.61,-380.47,311.04,-287.17,15.82
0C52006011F129FCBC11E1A4AF19E2AD,382.04565,0.0336136,114,20.03,1055.41,1827.38,-0.24602793,-0.33898604,-0.6031432,84.35,-1935.95,46.22,67.24,344.92,-423.08
0C52006011F129FCBC11E1A4AF19E2AD,382.07925,0.033623602,102,776.5,4715.47,33.98,0.015685456,0.06478367,0.98565626,-2153.21,-680.01,-437.33,389.65,-385.41,46.08
0C52006011F129FCBC11E1A4AF19E2AD,382.14642,0.0336211,114,27.73,877.87,1828.67,0.35601208,0.18167314,0.6826043,84.37,-1936.31,-12.95,57.71,220.53,-310.1
0C52006011F129FCBC11E1A4AF19E2AD,382.18,0.0336137,102,597.42,4658.12,15.38,-0.01481685,-0.010689831,0.9849529,-2146.5,-694.24,-32.36,-76.52,97.47,43.39
0C52006011F129FCBC11E1A4AF19E2AD,382.21356,0.033613797,114,34.03,732.61,1825.68,0.37973845,0.122686274,0.71090907,84.37,-1936.31,-61.64,46.77,-3.42,-55.53
0C52006011F129FCBC11E1A4AF19E2AD,382.24713,0.0336137,102,400.76,4593.61,29.17,-0.0054946,-0.0008011273,0.9817501,-2145.29,-713.31,328.63,-13.29,8.92,37.66
0C52006011F129FCBC11E1A4AF19E2AD,382.59473,0.0,23,0.0,0.0,100.49,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,0.0,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.63257,0.037856903,23,0.0,0.0,99.8,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-27.05,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.66614,0.033613898,23,0.0,0.0,98.44,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-48.66,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.70004,0.0339518,12,-256.0,3840.0,33.97,-2.6973983e-06,-2.6973983e-06,0.70710677,0.0,0.0,-48.69,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.7336,0.0336136,23,0.0,0.0,94.33,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-86.43,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.7336,0.0336136,22,256.0,-3840.0,34.48,2.6973983e-06,2.6973983e-06,0.70710677,0.0,0.0,-70.33,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.76718,0.0336138,23,0.0,0.0,92.75,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,0.0,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.76718,0.0336138,22,256.0,-3840.0,29.09,2.6973983e-06,2.6973983e-06,0.70710677,0.0,0.0,-110.91,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.76718,0.0336138,12,-256.0,3840.0,26.19,-2.6973983e-06,-2.6973983e-06,0.70710677,0.0,0.0,-121.75,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.8679,0.0336137,22,256.0,-3840.0,19.25,-0.0014916612,0.001497056,0.70710135,0.0,0.0,-111.16,-12.18,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.8679,0.0336137,12,-256.0,3840.0,17.55,0.0023710132,0.0023710132,-0.70710135,0.0,0.0,-74.4,10.35,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.93503,0.033613797,22,256.0,-3840.0,16.36,-0.0030777315,0.0030831262,0.70710135,0.0,0.0,7.61,-1.22,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,382.93503,0.033613797,12,-256.0,3840.0,16.51,0.0032018118,0.0032018118,-0.707096,0.0,0.0,7.52,0.79,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,384.75156,0.0336884,23,0.0,0.0,92.75,2.6973983e-06,2.6973983e-06,2.6973983e-06,,,,,,
0C52006011F129FCBC11E1A4AF19E2AD,386.63202,0.033614002,22,256.0,-3839.46,17.01,-0.0033744453,0.0033744453,0.707096,0.0,43.0,0.13,0.06,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,386.63202,0.033614002,12,-256.0,3839.46,17.01,0.0033744453,0.0033744453,-0.707096,0.0,-43.0,0.13,-0.06,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,386.69916,0.033613797,22,254.78,-3828.82,17.01,-0.0033636556,0.0033582607,0.71847665,-35.58,216.4,0.06,0.0,0.19,91.46
0C52006011F129FCBC11E1A4AF19E2AD,386.73282,0.033687703,12,-255.98,3824.16,17.01,0.0033636556,0.0033636556,-0.7068694,1.72,-266.65,0.03,-0.06,-0.03,4.78
0C52006011F129FCBC11E1A4AF19E2AD,386.80032,0.0338631,22,247.86,-3795.64,17.01,-0.0036010267,0.0030993107,0.76351917,-85.17,429.59,0.02,0.1,-0.54,105.67
0C52006011F129FCBC11E1A4AF19E2AD,386.80032,0.0338631,12,-253.59,3793.84,17.01,0.0033312868,0.0033906295,-0.6854789,59.74,-437.28,0.06,0.0,-0.23,138.65
0C52006011F129FCBC11E1A4AF19E2AD,386.90103,0.0336137,22,240.49,-3756.96,17.01,-0.0037358967,0.002932072,0.77550757,-113.7,581.99,0.0,0.0,-0.05,23.0
0C52006011F129FCBC11E1A4AF19E2AD,386.90103,0.0336137,12,-246.13,3755.21,17.01,0.003088521,0.0036118163,-0.63606244,129.58,-577.21,0.03,-0.03,0.3,176.22
0C52006011F129FCBC11E1A4AF19E2AD,386.96817,0.0336137,22,227.74,-3695.09,17.01,-0.0037305017,0.0029590458,0.7782795,-159.09,750.25,0.01,-0.01,0.11,3.7
0C52006011F129FCBC11E1A4AF19E2AD,386.96817,0.0336137,12,-231.83,3693.76,17.01,0.0028079916,0.0038437925,-0.6070976,185.74,-742.86,0.0,-0.01,0.06,30.82
0C52006011F129FCBC11E1A4AF19E2AD,387.06888,0.0336137,22,211.24,-3618.52,17.01,-0.003725107,0.0029644407,0.7787361,-196.11,904.2,0.01,-0.02,0.06,0.63
0C52006011F129FCBC11E1A4AF19E2AD,387.06888,0.0336137,12,-211.54,3618.22,17.01,0.0028349655,0.0038330029,-0.60222614,247.92,-889.98,0.01,0.03,-0.12,5.37
0C52006011F129FCBC11E1A4AF19E2AD,387.13602,0.033613797,22,191.66,-3528.5,17.01,-0.003725107,0.0029698354,0.7788143,-227.67,1044.72,0.01,-0.03,0.05,0.1
0C52006011F129FCBC11E1A4AF19E2AD,387.13602,0.033613797,12,-186.4,3529.65,24.5,0.0028403604,0.0038168186,-0.6013575,294.82,-1029.7,303.49,-0.05,-0.08,1.05
0C52006011F129FCBC11E1A4AF19E2AD,387.23672,0.0336137,22,171.49,-3436.0,17.01,-0.003725107,0.0029698354,0.77881867,-253.34,1161.53,0.01,-0.04,0.05,0.01
0C52006011F129FCBC11E1A4AF19E2AD,387.23672,0.0336137,12,-160.43,3439.19,52.07,0.012804634,-1.34869915e-05,-0.6010986,322.58,-1125.03,359.07,49.95,-80.35,-0.19
0C52006011F129FCBC11E1A4AF19E2AD,387.30386,0.0336136,12,-139.45,3347.88,77.8,0.09503237,-0.029010644,-0.59815305,-150.68,-1649.5,319.95,305.22,-390.71,3.98
0C52006011F129FCBC11E1A4AF19E2AD,387.33743,0.0336136,22,141.63,-3302.16,21.97,-0.0037035279,0.0030129938,0.7841548,-316.54,1291.02,299.59,-0.17,0.78,87.06
0C52006011F129FCBC11E1A4AF19E2AD,387.40485,0.0336178,22,114.87,-3202.61,45.85,0.0005907302,0.016041512,0.81600255,-370.59,1352.75,321.67,-75.8,104.0,167.57
0C52006011F129FCBC11E1A4AF19E2AD,387.40485,0.0336178,12,-151.75,3192.12,103.41,0.41690877,-0.092183925,-0.54173946,-118.98,-1738.81,241.65,330.67,-437.45,-42.29
0C52006011F129FCBC11E1A4AF19E2AD,387.472,0.0336137,12,-159.3,3058.9,115.88,0.6084975,-0.20874436,-0.48766717,-85.65,-1805.66,35.03,249.66,-462.08,-163.23
0C52006011F129FCBC11E1A4AF19E2AD,387.50555,0.0336138,22,102.53,-3083.3,67.9,0.029134683,0.16897379,0.83520913,87.87,1898.09,270.31,-417.3,353.06,60.82
0C52006011F129FCBC11E1A4AF19E2AD,387.5727,0.0336136,22,108.24,-2905.2,88.7,0.093268275,0.48239106,0.732484,39.57,1978.74,187.82,-351.57,407.1,-114.72
0C52006011F129FCBC11E1A4AF19E2AD,387.5727,0.0336136,12,-165.57,2857.79,114.18,0.8017561,-0.36251822,-0.3509949,-33.17,-1899.58,-23.81,239.98,-479.8,-121.22
0C52006011F129FCBC11E1A4AF19E2AD,387.63986,0.0336139,22,109.43,-2788.18,94.57,0.17506991,0.63677555,0.61157537,5.7,2026.17,9.41,-327.46,413.34,-156.24
0C52006011F129FCBC11E1A4AF19E2AD,387.67343,0.033613797,12,-166.36,2712.67,112.43,0.8763837,-0.42564297,-0.19420534,8.33,-1962.87,-22.46,198.97,-506.9,-77.16
0C52006011F129FCBC11E1A4AF19E2AD,387.707,0.033617,22,107.99,-2633.73,93.27,0.2744532,0.7873039,0.41381216,-39.44,2085.34,-23.52,-325.83,412.05,-162.9
0C52006011F129FCBC11E1A4AF19E2AD,387.7406,0.0336272,12,-163.34,2545.9,110.74,0.88574207,-0.45177007,0.026226887,59.77,-2032.82,-18.21,139.21,-527.95,-66.15
0C52006011F129FCBC11E1A4AF19E2AD,387.80804,0.0336138,22,101.52,-2439.04,91.07,0.36804256,0.8877328,0.13029294,-97.14,2155.7,-24.06,-326.49,410.59,-165.27
0C52006011F129FCBC11E1A4AF19E2AD,387.8416,0.0336137,12,-156.97,2390.73,109.59,0.82092184,-0.4387362,0.23876654,104.21,-2098.26,-13.18,122.36,-531.41,-71.55
0C52006011F129FCBC11E1A4AF19E2AD,387.90875,0.0336137,22,90.93,-2256.5,89.1,0.4195846,0.8975748,-0.117286034,-151.98,2219.03,-22.45,-151.3,508.89,-143.65
0C52006011F129FCBC11E1A4AF19E2AD,387.90875,0.0336137,12,-145.28,2194.16,108.61,0.6567498,-0.3722397,0.46694568,143.56,-2183.98,-9.1,138.71,-531.42,-29.11
0C52006011F129FCBC11E1A4AF19E2AD,387.97607,0.0337032,22,77.45,-2087.56,87.64,0.4345822,0.83929425,-0.2880104,-201.31,2280.2,-17.0,-122.4,514.95,-149.47
0C52006011F129FCBC11E1A4AF19E2AD,387.97607,0.0337032,12,-133.72,2027.35,107.8,0.49136803,-0.27841303,0.5884783,159.59,-2250.44,-20.08,134.55,-532.91,19.88
0C52006011F129FCBC11E1A4AF19E2AD,388.0432,0.0336141,22,62.24,-1916.37,86.46,0.4073545,0.71632814,-0.44182742,-203.83,2284.45,-15.31,-168.44,516.74,-84.28
0C52006011F129FCBC11E1A4AF19E2AD,388.07678,0.033617303,12,-119.09,1820.94,103.01,-0.3052199,0.15410025,-0.6627344,159.82,-2253.08,-78.99,114.53,-524.52,47.34
0C52006011F129FCBC11E1A4AF19E2AD,388.14395,0.0336137,22,40.01,-1668.5,84.34,-0.29870293,-0.47639742,0.6204529,-206.02,2290.46,-36.49,-170.72,521.37,-38.99
0C52006011F129FCBC11E1A4AF19E2AD,388.14395,0.0336137,12,-107.12,1651.84,95.07,-0.15752596,0.051582515,-0.6890611,159.96,-2256.0,-127.17,93.49,-443.57,42.2
0C52006011F129FCBC11E1A4AF19E2AD,388.2111,0.0336137,22,27.97,-1534.87,80.97,-0.23147811,-0.35714498,0.6759848,-206.34,2289.53,-73.73,-149.69,474.85,-22.27
0C52006011F129FCBC11E1A4AF19E2AD,388.2447,0.033631403,12,-92.49,1444.85,80.47,-0.018361274,-0.04106806,-0.69254076,160.07,-2260.18,-186.23,69.49,-287.52,26.31
0C52006011F129FCBC11E1A4AF19E2AD,388.27826,0.033613697,22,12.49,-1363.18,73.44,-0.16225183,-0.23124614,0.71340984,-206.42,2287.48,-121.67,-112.3,328.43,-22.99
0C52006011F129FCBC11E1A4AF19E2AD,388.31183,0.0336137,12,-80.5,1275.15,64.47,0.059583083,-0.08877981,-0.6863151,160.22,-2264.61,-234.65,54.56,-198.88,18.93
0C52006011F129FCBC11E1A4AF19E2AD,388.37897,0.0336136,22,-6.43,-1153.6,59.35,-0.09727665,-0.11156212,0.7310125,-206.16,2283.63,-180.3,-80.19,271.16,-38.7
0C52006011F129FCBC11E1A4AF19E2AD,388.37897,0.0336136,12,-71.12,1142.93,49.51,0.10412269,-0.1140707,-0.6802244,160.36,-2268.04,-272.42,45.18,-149.25,15.29
0C52006011F129FCBC11E1A4AF19E2AD,388.4797,0.033622097,22,-23.61,-963.43,41.87,-0.04591798,-0.033423588,0.7179166,-205.59,2278.85,-233.54,-3.54,182.38,-102.56
0C52006011F129FCBC11E1A4AF19E2AD,388.4797,0.033622097,12,-57.56,953.77,26.23,0.13566615,-0.118079074,-0.6755255,169.21,-2270.32,-237.41,40.5,139.05,15.61
0C52006011F129FCBC11E1A4AF19E2AD,388.5804,0.0336137,22,-41.68,-716.9,17.49,0.0011194203,0.006276846,0.67799634,-79.73,2270.0,-129.95,-1.96,29.81,-89.54
0C52006011F129FCBC11E1A4AF19E2AD,388.5804,0.0336137,12,-36.99,707.93,16.2,0.0015563988,0.0046691964,-0.6824632,193.06,-2268.94,-17.97,-30.97,110.86,6.29
0C52006011F129FCBC11E1A4AF19E2AD,388.61398,0.0336146,22,-41.47,-584.92,20.87,-0.0021983795,0.0030831262,0.6621464,66.52,2257.6,303.89,-1.33,-11.0,-62.07
0C52006011F129FCBC11E1A4AF19E2AD,388.64755,0.0336138,12,-23.61,537.64,21.63,0.00021309446,0.005559338,-0.68174034,172.3,-2272.82,307.54,2.57,-9.04,3.07
0C52006011F129FCBC11E1A4AF19E2AD,388.7147,0.0336163,22,-32.27,-416.06,45.4,-0.0050845956,0.0004936239,0.64660925,132.94,2251.92,350.96,-1.07,-9.31,-51.31
0C52006011F129FCBC11E1A4AF19E2AD,388.7147,0.0336163,12,-10.69,367.34,46.4,0.006061054,0.0069943536,-0.6785358,172.06,-2266.2,353.16,43.93,-4.57,14.6
0C52006011F129FCBC11E1A4AF19E2AD,388.78186,0.033625,22,-20.03,-209.33,74.58,-0.0016696895,0.0033636556,0.6301228,134.02,2257.86,291.34,13.27,85.15,-44.11
0C52006011F129FCBC11E1A4AF19E2AD,388.81543,0.0336137,23,1.82,-20.45,92.25,0.026167545,0.0022253536,0.0017290323,31.5,-3013.43,157.18,596.56,50.64,39.36
0C52006011F129FCBC11E1A4AF19E2AD,388.81543,0.0336137,22,-9.88,-154.36,81.42,0.0152161075,0.024004232,0.6243449,948.81,2079.65,253.95,-11.52,380.83,-65.62
0C52006011F129FCBC11E1A4AF19E2AD,388.81543,0.0336137,12,6.19,144.1,80.54,0.03266288,0.026793342,-0.6818968,146.87,-1973.97,308.14,-343.99,-92.37,-301.83
0C52006011F129FCBC11E1A4AF19E2AD,388.84906,0.0336502,23,78.6,-14.6,119.24,0.0391583,0.09238893,-0.007167029,2084.19,-1141.34,607.9,-210.02,379.71,414.37
0C52006011F129FCBC11E1A4AF19E2AD,388.84906,0.0336502,12,17.7,138.24,90.57,-0.04991017,-0.095593475,-0.62725806,594.06,-608.78,311.38,-201.88,35.57,510.36
0C52006011F129FCBC11E1A4AF19E2AD,388.88263,0.033613697,23,153.14,-13.27,134.92,0.09796715,0.14264162,-0.079932295,2363.91,279.68,467.8,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,388.9162,0.0336137,23,251.55,-1.62,153.72,0.16515419,0.19919553,-0.16365987,2360.91,279.33,440.11,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,388.9162,0.0336137,22,54.09,-170.16,94.46,0.28213006,0.10251504,0.5369272,755.4,-71.12,131.0,92.7,537.88,67.76
0C52006011F129FCBC11E1A4AF19E2AD,388.94983,0.0336554,23,330.19,7.7,167.93,0.21710095,0.24224617,-0.22886704,2358.51,279.05,417.99,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,388.94983,0.0336554,12,72.21,82.23,116.17,-0.083104484,0.15607475,-0.51837987,595.59,-613.03,252.26,246.72,491.43,10.7
0C52006011F129FCBC11E1A4AF19E2AD,388.98343,0.0336204,23,389.12,14.66,178.11,0.25465968,0.27296424,-0.27630904,2356.71,278.84,401.41,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.017,0.0336138,23,487.23,26.26,194.15,0.31398103,0.32067606,-0.3517987,2353.71,278.49,373.81,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.017,0.0336138,22,123.45,-176.4,100.98,0.47641364,0.35271585,0.4801792,757.59,-65.41,-2.18,89.52,523.06,144.51
0C52006011F129FCBC11E1A4AF19E2AD,389.017,0.0336138,12,121.81,31.13,128.65,-0.110299736,0.4347872,-0.4666166,595.63,-613.11,12.43,225.41,500.19,-38.57
0C52006011F129FCBC11E1A4AF19E2AD,389.05057,0.0336138,23,565.63,35.54,206.15,0.3579488,0.35526758,-0.40829325,2351.31,278.21,351.76,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.08414,0.033616398,23,604.8,40.18,211.88,0.37861633,0.37125784,-0.43504617,2350.11,278.07,340.74,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.1177,0.0336137,23,663.52,47.14,220.12,0.40782386,0.3934899,-0.4731066,2348.31,277.86,324.22,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.1177,0.0336137,22,199.28,-182.58,99.62,0.618033,0.5758239,0.3606462,758.85,-58.83,-15.42,90.72,522.55,145.62
0C52006011F129FCBC11E1A4AF19E2AD,389.1177,0.0336137,12,166.45,-14.86,127.91,-0.12803252,0.6543234,-0.39224908,595.63,-613.11,-14.89,222.67,501.21,-41.25
0C52006011F129FCBC11E1A4AF19E2AD,389.15192,0.0342432,23,800.35,63.31,237.75,-0.46681082,-0.43655673,0.5512329,2344.11,277.37,285.73,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.1855,0.0336137,23,878.43,72.55,246.82,-0.49421647,-0.45524973,0.58845043,2341.71,277.09,263.77,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.1855,0.0336137,22,256.16,-186.79,98.45,0.6652376,0.6888514,0.23502254,758.87,-53.79,-15.38,90.75,522.54,145.62
0C52006011F129FCBC11E1A4AF19E2AD,389.1855,0.0336137,12,211.09,-60.85,126.74,-0.13750038,0.82743835,-0.2904057,595.63,-613.11,-15.45,222.4,501.41,-40.17
0C52006011F129FCBC11E1A4AF19E2AD,389.21906,0.0336139,23,956.43,81.79,255.16,-0.5166859,-0.46940032,0.61978304,2339.31,276.81,241.83,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.25262,0.0336138,23,1014.88,88.72,260.93,-0.53016216,-0.47693688,0.6392348,2337.51,276.6,225.39,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.2862,0.0336136,23,1131.64,102.52,271.24,-0.54810536,-0.48394477,0.66727114,2333.91,276.18,192.54,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.2862,0.0336136,22,331.83,-195.12,93.59,0.6727579,0.7386766,0.019521156,868.35,-125.91,-67.75,-163.68,521.56,60.62
0C52006011F129FCBC11E1A4AF19E2AD,389.2862,0.0336136,12,259.43,-113.37,130.32,-0.11100106,0.96118295,-0.17872219,479.9,-536.42,90.73,177.3,505.82,-123.29
0C52006011F129FCBC11E1A4AF19E2AD,389.31976,0.033613697,23,1189.95,109.42,275.78,-0.55247515,-0.48336753,0.6757011,2332.11,275.97,176.13,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.35333,0.033613604,23,1267.63,118.62,281.2,-0.55346775,-0.47837734,0.6810228,2329.71,275.69,154.28,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.35333,0.033613604,22,412.76,-209.68,87.83,0.63379663,0.7077763,-0.23855613,883.85,-166.22,-25.97,6.94,547.95,-46.85
0C52006011F129FCBC11E1A4AF19E2AD,389.35333,0.033613604,12,300.16,-158.11,149.68,-0.072627746,0.9931866,-0.027262688,438.6,-474.76,230.03,245.41,481.53,-101.97
0C52006011F129FCBC11E1A4AF19E2AD,389.3869,0.033613898,23,1325.84,125.52,284.78,-0.55058694,-0.4714989,0.6805416,2327.92,275.48,137.9,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.4205,0.0336179,23,1442.12,139.27,290.72,-0.53556234,-0.4498333,0.6681374,2324.38,275.06,105.19,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.45407,0.0336138,23,1500.2,146.14,293.08,-0.5235104,-0.43517026,0.65627617,2322.61,274.85,88.85,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.45407,0.0336138,22,501.08,-225.94,86.12,0.53474236,0.55802035,-0.4083256,883.43,-159.5,-15.39,78.41,532.72,-112.04
0C52006011F129FCBC11E1A4AF19E2AD,389.45407,0.0336138,12,344.04,-205.63,169.17,-0.027300453,0.9090191,0.15242247,438.6,-474.76,164.99,229.79,490.81,-93.77
0C52006011F129FCBC11E1A4AF19E2AD,389.48767,0.0336214,23,1577.58,155.3,295.59,-0.5028752,-0.41183767,0.6347304,2320.25,274.57,67.09,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.52124,0.0336155,23,1635.56,162.17,296.99,-0.48409045,-0.3916125,0.6144043,2318.48,274.36,50.78,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.52124,0.0336155,22,567.34,-237.7,83.36,-0.45671716,-0.45719728,0.45443514,883.91,-154.54,-58.1,122.97,378.95,-100.99
0C52006011F129FCBC11E1A4AF19E2AD,389.52124,0.0336155,12,369.63,-233.35,177.52,-0.0017667959,0.81828135,0.23517899,438.6,-474.76,127.05,187.18,461.55,-85.09
0C52006011F129FCBC11E1A4AF19E2AD,389.5548,0.0336137,23,1751.39,175.87,298.58,-0.43847185,-0.34469375,0.56350756,2314.94,273.94,18.2,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.5884,0.0336205,23,1770.68,178.15,298.69,-0.4298779,-0.336089,0.5537591,2314.35,273.87,12.77,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.5884,0.0336205,12,402.54,-268.99,185.01,0.031297997,0.7138273,0.2848868,438.6,-474.76,78.27,86.75,387.77,-52.76
0C52006011F129FCBC11E1A4AF19E2AD,389.622,0.033621002,23,1847.78,187.27,298.67,-0.39288566,-0.29963082,0.511372,2311.99,273.59,-8.89,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.622,0.033621002,22,633.67,-249.09,77.01,-0.38418382,-0.39123484,0.45310804,884.97,-149.7,-105.97,169.16,250.48,-112.1
0C52006011F129FCBC11E1A4AF19E2AD,389.6556,0.0336201,23,1944.04,198.67,297.63,-0.34116554,-0.24989603,0.45126292,2309.04,273.24,-35.93,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.68918,0.033614,23,2059.39,212.32,294.9,-0.27214965,-0.18513665,0.36992532,2305.5,272.82,-68.33,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.68918,0.033614,22,714.9,-262.53,64.38,-0.30156216,-0.3460532,0.40429565,887.07,-144.15,-164.02,218.16,138.87,-152.51
0C52006011F129FCBC11E1A4AF19E2AD,389.68918,0.033614,12,450.0,-320.47,189.4,-0.078324646,-0.5784565,-0.30102807,438.58,-474.96,8.45,22.14,294.92,-7.76
0C52006011F129FCBC11E1A4AF19E2AD,389.72275,0.0336137,23,2097.8,216.86,293.63,-0.2477111,-0.16255394,0.34087417,2304.32,272.68,-79.12,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.75632,0.0336136,23,2193.74,228.21,289.67,-0.1840361,-0.10443555,0.26467243,2301.37,272.33,-106.07,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.75632,0.0336136,22,766.71,-270.83,53.6,-0.25306278,-0.33057553,0.3539944,888.89,-140.96,-200.6,206.1,97.34,-156.34
0C52006011F129FCBC11E1A4AF19E2AD,389.7899,0.0336137,23,2289.55,239.56,284.58,-0.11748025,-0.044693362,0.18434356,2298.42,271.98,-132.98,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.7899,0.0336137,12,486.6,-360.07,187.69,-0.106286004,-0.49177262,-0.29145768,438.97,-475.54,-44.17,2.94,236.84,14.74
0C52006011F129FCBC11E1A4AF19E2AD,389.82608,0.0362143,23,2366.11,248.62,279.7,-0.06286851,0.0036495798,0.11794416,2296.06,271.7,-154.49,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.85965,0.0336136,22,846.62,-281.43,35.7,-0.12077107,-0.22231771,0.2826156,851.68,-84.6,-172.1,273.32,460.94,-123.77
0C52006011F129FCBC11E1A4AF19E2AD,389.89322,0.0336136,23,2499.9,264.44,269.43,0.03388219,0.087878875,-0.00068244175,2291.93,271.21,-192.08,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.89322,0.0336136,12,526.87,-403.71,180.75,-0.12047436,-0.3845237,-0.2724248,439.89,-476.33,-101.92,69.09,309.42,44.79
0C52006011F129FCBC11E1A4AF19E2AD,389.9268,0.0336137,23,2595.31,275.74,260.76,0.102531224,0.14654215,-0.08562385,2288.98,270.86,-218.88,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.9268,0.0336137,22,915.21,-283.27,20.77,0.0007579689,-0.052186776,0.19775511,797.64,52.02,-164.03,64.15,410.63,-264.98
0C52006011F129FCBC11E1A4AF19E2AD,389.96036,0.0336137,23,2633.45,280.26,256.98,0.1296024,0.16941616,-0.119298294,2287.81,270.72,-229.6,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,389.96036,0.0336137,12,559.91,-439.45,171.14,-0.11948172,-0.26608586,-0.2435625,441.12,-477.05,-149.32,66.29,344.07,93.36
0C52006011F129FCBC11E1A4AF19E2AD,389.99396,0.033618,23,2728.71,291.52,246.74,0.19571589,0.22462669,-0.20199543,2284.91,270.37,-256.35,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,390.02753,0.0336137,23,2842.86,305.02,232.99,0.27093038,0.28618696,-0.2969604,2281.43,269.95,-288.41,295.68,301.19,-426.44
0C52006011F129FCBC11E1A4AF19E2AD,390.02753,0.0336137,22,988.17,-267.69,16.13,0.0013729758,0.0077927834,0.13532628,812.45,221.44,8.98,-7.94,-10.55,-53.39
0C52006011F129FCBC11E1A4AF19E2AD,390.02753,0.0336137,12,600.44,-483.23,154.53,-0.1228211,-0.13615169,-0.17237791,443.1,-477.88,-207.81,14.37,273.37,157.41
0C52006011F129FCBC11E1A4AF19E2AD,390.0611,0.033613898,23,2899.87,311.77,225.51,0.3063528,0.31463382,-0.34207186,2279.69,269.74,-304.43,295.68,301.19,-426.44
